FastReview OF RUN ./data/case1/case1.data -- 354 time step  -- 1312 (+119) NR step : 8771 (+1638) LS step
        TIME   dt/NRiter      LSiter      dPBmax      dPWmax       dTmax       eVmax       dSmax       dNmax         CFL
         DAY       DAY/-           -           -           -           -           -           -           -           -
           -   3.000e+00   6.000e+00   1.171e-01   1.605e-02   0.000e+00   1.946e-06   1.000e-01   1.563e-02   0.000e+00
           -   4.000e+00   5.000e+00  -7.558e-02   0.000e+00   0.000e+00   4.354e-06   7.804e-02   6.382e-03   0.000e+00
           -   5.000e+00   5.000e+00  -4.011e-02   0.000e+00   0.000e+00   4.674e-07   3.329e-08   1.653e-02   0.000e+00
           -   6.000e+00   6.000e+00  -3.190e-02   0.000e+00   0.000e+00   7.596e-07   4.094e-08   8.118e-03   0.000e+00
           -   7.000e+00   5.000e+00  -3.112e-03   0.000e+00   0.000e+00   1.427e-10   1.575e-04   4.347e-03   0.000e+00
    2200.000   4.000e+01   4.600e+01  -2.018e+01   0.000e+00   0.000e+00   1.427e-10   1.825e-05  -4.287e-04   0.000e+00
           -   1.000e+00   1.300e+01  -2.027e+01   0.000e+00   0.000e+00   2.026e-03   1.007e-01   4.675e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.415e+00   7.639e-01   0.000e+00   9.213e-05   4.791e-04   2.655e-02   0.000e+00
           -   3.000e+00   7.000e+00  -3.210e-02   0.000e+00   0.000e+00   1.132e-05   8.762e-02   2.497e-02   0.000e+00
           -   4.000e+00   5.000e+00  -8.423e-02   0.000e+00   0.000e+00   5.252e-06   6.773e-02   6.162e-03   0.000e+00
           -   5.000e+00   5.000e+00  -4.775e-02   0.000e+00   0.000e+00   3.251e-06   3.122e-02   4.440e-03   0.000e+00
           -   6.000e+00   6.000e+00  -4.095e-02   0.000e+00   0.000e+00   1.634e-06   6.169e-08   8.008e-03   0.000e+00
           -   7.000e+00   6.000e+00  -1.893e-02   0.000e+00   0.000e+00   1.026e-08   1.743e-08   3.327e-03   0.000e+00
    2240.000   4.000e+01   4.900e+01  -1.978e+01   0.000e+00   0.000e+00   1.026e-08   1.770e-05  -4.173e-04   0.000e+00
           -   1.000e+00   1.300e+01  -1.987e+01   0.000e+00   0.000e+00   1.966e-03   1.007e-01   4.619e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.059e+00   5.947e-01   0.000e+00   7.958e-05   7.907e-04   2.571e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.034e-01   6.056e-02   0.000e+00   4.545e-06   1.000e-01   1.390e-02   0.000e+00
           -   4.000e+00   5.000e+00  -4.976e-02   0.000e+00   0.000e+00   3.881e-06   9.717e-02   2.543e-02   0.000e+00
           -   5.000e+00   4.000e+00  -2.680e-02   0.000e+00   0.000e+00   2.662e-06   4.992e-08   3.220e-02   0.000e+00
           -   6.000e+00   5.000e+00  -2.839e-02   0.000e+00   0.000e+00   3.274e-06   2.800e-02   1.333e-02   0.000e+00
           -   7.000e+00   6.000e+00  -2.094e-02   0.000e+00   0.000e+00   1.231e-09   1.820e-08   4.845e-03   0.000e+00
           -   8.000e+00   7.000e+00   6.391e-03   0.000e+00   0.000e+00   3.449e-07   1.656e-05   3.676e-03   0.000e+00
    2280.000   4.000e+01   5.300e+01  -1.934e+01   0.000e+00   0.000e+00   3.449e-07   1.726e-05  -4.065e-04   0.000e+00
           -   1.000e+00   1.300e+01  -1.963e+01   0.000e+00   0.000e+00   1.963e-03   1.013e-01   4.574e-02   0.000e+00
           -   2.000e+00   8.000e+00   1.189e+00   7.721e-01   0.000e+00   6.433e-05   4.169e-03   2.461e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.812e-01   1.137e-01   0.000e+00   1.089e-05   2.987e-02   2.362e-02   0.000e+00
           -   4.000e+00   6.000e+00  -9.639e-02   0.000e+00   0.000e+00   6.095e-06   1.446e-02   8.670e-03   0.000e+00
           -   5.000e+00   6.000e+00  -2.103e-02   0.000e+00   0.000e+00   4.573e-09   2.387e-03   4.131e-03   0.000e+00
    2320.000   4.000e+01   3.900e+01  -1.900e+01   0.000e+00   0.000e+00   4.573e-09   1.701e-05  -3.980e-04   0.000e+00
           -   1.000e+00   1.300e+01  -1.978e+01   0.000e+00   0.000e+00   1.911e-03   1.008e-01   4.532e-02   0.000e+00
           -   2.000e+00   6.000e+00   1.443e+00   9.387e-01   0.000e+00   6.797e-05   4.483e-04   1.117e-02   0.000e+00
           -   3.000e+00   6.000e+00   2.153e-01   2.091e-01   0.000e+00   4.636e-06   3.327e-02   1.544e-02   0.000e+00
           -   4.000e+00   6.000e+00   4.825e-02   0.000e+00   0.000e+00   3.330e-07   5.962e-03   6.188e-03   0.000e+00
           -   5.000e+00   5.000e+00  -6.565e-03   0.000e+00   0.000e+00   2.806e-07   1.150e-03   3.975e-03   0.000e+00
    2360.000   4.000e+01   3.600e+01  -1.878e+01   0.000e+00   0.000e+00   2.806e-07   1.652e-05  -3.944e-04   0.000e+00
           -   1.000e+00   1.200e+01  -1.956e+01   0.000e+00   0.000e+00   1.852e-03   1.006e-01  -2.051e-04   0.000e+00
           -   2.000e+00   7.000e+00   1.450e+00   1.038e+00   0.000e+00   1.020e-04   1.990e-03   1.267e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.869e-01   1.234e-01   0.000e+00   5.572e-07   4.508e-02   2.129e-02   0.000e+00
           -   4.000e+00   6.000e+00  -5.068e-02   0.000e+00   0.000e+00   3.599e-06   4.293e-03   5.953e-03   0.000e+00
           -   5.000e+00   6.000e+00  -2.140e-02   0.000e+00   0.000e+00   1.198e-06   1.954e-08   4.013e-03   0.000e+00
    2400.000   4.000e+01   3.700e+01  -1.851e+01   0.000e+00   0.000e+00   1.198e-06   1.622e-05   7.650e-03   0.000e+00
           -   1.000e+00   1.300e+01  -1.898e+01   0.000e+00   0.000e+00   1.919e-03   1.006e-01  -1.998e-04   0.000e+00
           -   2.000e+00   6.000e+00   9.412e-01   4.050e-01   0.000e+00   7.086e-05   1.170e-02   2.137e-02   0.000e+00
           -   3.000e+00   6.000e+00   2.149e-01   1.328e-01   0.000e+00   3.861e-06   2.663e-02   9.923e-03   0.000e+00
           -   4.000e+00   7.000e+00  -7.894e-02   0.000e+00   0.000e+00   4.313e-06   5.701e-03   4.638e-03   0.000e+00
           -   5.000e+00   6.000e+00  -3.039e-02   0.000e+00   0.000e+00   4.495e-08   2.764e-08   3.045e-03   0.000e+00
    2440.000   4.000e+01   3.800e+01  -1.844e+01   0.000e+00   0.000e+00   4.495e-08   1.594e-05  -3.863e-04   0.000e+00
           -   1.000e+00   1.400e+01  -1.905e+01   0.000e+00   0.000e+00   1.933e-03   1.006e-01  -1.983e-04   0.000e+00
           -   2.000e+00   7.000e+00   7.610e-01   4.310e-01   0.000e+00   5.214e-05   3.276e-04   2.064e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.042e-01   3.207e-02   0.000e+00   3.570e-06   2.720e-02   1.215e-02   0.000e+00
           -   4.000e+00   7.000e+00  -1.255e-01   0.000e+00   0.000e+00   1.216e-05   1.083e-07   6.647e-03   0.000e+00
           -   5.000e+00   7.000e+00  -3.792e-02   0.000e+00   0.000e+00   1.789e-06   3.401e-08   3.403e-03   0.000e+00
    2480.000   4.000e+01   4.100e+01  -1.863e+01   0.000e+00   0.000e+00   1.789e-06   1.572e-05  -3.821e-04   0.000e+00
           -   1.000e+00   1.400e+01  -1.930e+01   0.000e+00   0.000e+00   1.937e-03   1.006e-01  -1.963e-04   0.000e+00
           -   2.000e+00   7.000e+00   8.943e-01   4.485e-01   0.000e+00   7.130e-05   2.755e-04   2.319e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.683e-01   2.615e-02   0.000e+00   7.194e-06   5.111e-02   7.070e-03   0.000e+00
           -   4.000e+00   8.000e+00  -1.333e-01   0.000e+00   0.000e+00   8.762e-06   1.220e-07   7.821e-03   0.000e+00
           -   5.000e+00   6.000e+00  -4.651e-02   0.000e+00   0.000e+00   2.587e-06   2.718e-03   2.383e-03   0.000e+00
    2520.000   4.000e+01   4.100e+01  -1.877e+01   0.000e+00   0.000e+00   2.587e-06   1.548e-05  -3.824e-04   0.000e+00
           -   1.000e+00   1.500e+01  -1.939e+01   0.000e+00   0.000e+00   1.915e-03   1.006e-01  -1.966e-04   0.000e+00
           -   2.000e+00   7.000e+00   9.295e-01   4.273e-01   0.000e+00   8.877e-05   2.401e-04   1.985e-02   0.000e+00
           -   3.000e+00   7.000e+00   1.202e-01   1.446e-02   0.000e+00   5.578e-06   2.939e-02   1.073e-02   0.000e+00
           -   4.000e+00   6.000e+00  -8.356e-02   0.000e+00   0.000e+00   7.181e-06   7.614e-08   4.471e-03   0.000e+00
    2560.000   4.000e+01   3.500e+01  -1.870e+01   0.000e+00   0.000e+00   7.181e-06   1.528e-05  -3.764e-04   0.000e+00
           -   1.000e+00   1.500e+01  -1.921e+01   0.000e+00   0.000e+00   1.909e-03   1.005e-01  -1.926e-04   0.000e+00
           -   2.000e+00   7.000e+00   1.197e+00   5.699e-01   0.000e+00   8.612e-05   2.041e-03   2.155e-02   0.000e+00
           -   3.000e+00   7.000e+00   7.378e-01   0.000e+00   0.000e+00   7.170e-06   4.482e-02   1.669e-02   0.000e+00
           -   4.000e+00   7.000e+00  -1.272e-01   0.000e+00   0.000e+00   1.036e-05   5.437e-02   2.744e-02   0.000e+00
           -   5.000e+00   7.000e+00  -4.466e-02   0.000e+00   0.000e+00   3.911e-06   1.794e-02   8.155e-03   0.000e+00
           -   6.000e+00   6.000e+00  -1.595e-02   0.000e+00   0.000e+00   1.420e-09   6.732e-03   3.347e-03   0.000e+00
    2600.000   4.000e+01   4.900e+01  -1.864e+01   0.000e+00   0.000e+00   1.420e-09   1.501e-05  -3.719e-04   0.000e+00
           -   1.000e+00   1.500e+01  -1.901e+01   0.000e+00   0.000e+00   1.907e-03   1.006e-01  -1.894e-04   0.000e+00
           -   2.000e+00   6.000e+00   9.122e-01   3.204e-01   0.000e+00   6.856e-05   7.727e-03   1.753e-02   0.000e+00
           -   3.000e+00   7.000e+00   2.223e-01   1.012e-01   0.000e+00   4.804e-06   2.088e-02   9.522e-03   0.000e+00
           -   4.000e+00   7.000e+00  -8.728e-02   0.000e+00   0.000e+00   5.294e-06   1.532e-02   6.982e-03   0.000e+00
           -   5.000e+00   6.000e+00  -2.607e-02   0.000e+00   0.000e+00   1.569e-06   2.274e-03   2.186e-03   0.000e+00
    2640.000   4.000e+01   4.100e+01  -1.837e+01   0.000e+00   0.000e+00   1.569e-06   1.479e-05  -3.650e-04   0.000e+00
           -   1.000e+00   1.400e+01  -1.875e+01   0.000e+00   0.000e+00   1.878e-03   1.005e-01  -1.871e-04   0.000e+00
           -   2.000e+00   7.000e+00   1.008e+00   4.652e-01   0.000e+00   7.965e-05   8.332e-03   2.085e-02   0.000e+00
           -   3.000e+00   7.000e+00   2.304e-01   2.978e-02   0.000e+00   3.640e-06   3.185e-02   6.344e-03   0.000e+00
           -   4.000e+00   7.000e+00  -6.854e-02   0.000e+00   0.000e+00   5.869e-06   7.164e-08   4.214e-03   0.000e+00
    2680.000   4.000e+01   3.500e+01  -1.800e+01   0.000e+00   0.000e+00   5.869e-06   1.442e-05  -3.577e-04   0.000e+00
           -   1.000e+00   1.500e+01  -1.825e+01   0.000e+00   0.000e+00   1.810e-03   1.005e-01  -1.819e-04   0.000e+00
           -   2.000e+00   7.000e+00   7.655e-01   2.845e-01   0.000e+00   6.119e-05   2.271e-02   2.391e-02   0.000e+00
           -   3.000e+00   7.000e+00   1.473e-01   8.048e-02   0.000e+00   5.091e-07   2.023e-02   8.841e-03   0.000e+00
           -   4.000e+00   6.000e+00  -1.954e-02   0.000e+00   0.000e+00   2.033e-06   6.339e-03   2.281e-03   0.000e+00
    2720.000   4.000e+01   3.500e+01  -1.755e+01   0.000e+00   0.000e+00   2.033e-06   1.407e-05  -3.474e-04   0.000e+00
           -   1.000e+00   1.500e+01  -1.754e+01   0.000e+00   0.000e+00   1.787e-03   1.005e-01  -1.751e-04   0.000e+00
           -   2.000e+00   8.000e+00   7.278e-01   2.651e-01   0.000e+00   6.157e-05   1.936e-02   2.368e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.711e-01   6.149e-02   0.000e+00   1.256e-06   4.944e-02   9.769e-03   0.000e+00
           -   4.000e+00   6.000e+00  -3.416e-02   0.000e+00   0.000e+00   5.491e-06   1.410e-02   6.439e-03   0.000e+00
           -   5.000e+00   6.000e+00  -1.895e-02   0.000e+00   0.000e+00   1.125e-06   2.130e-03   1.478e-03   0.000e+00
    2760.000   4.000e+01   4.100e+01  -1.696e+01   0.000e+00   0.000e+00   1.125e-06   1.358e-05  -3.403e-04   0.000e+00
           -   1.000e+00   1.400e+01  -1.708e+01   0.000e+00   0.000e+00   1.772e-03   1.005e-01  -1.726e-04   0.000e+00
           -   2.000e+00   8.000e+00   9.827e-01   4.325e-01   0.000e+00   7.024e-05   9.611e-03   2.343e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.484e-01   9.542e-02   0.000e+00   4.535e-07   2.497e-02   9.903e-03   0.000e+00
           -   4.000e+00   8.000e+00   2.105e-02   0.000e+00   0.000e+00   6.090e-06   3.073e-05   3.166e-03   0.000e+00
    2800.000   4.000e+01   3.600e+01  -1.642e+01   0.000e+00   0.000e+00   6.090e-06   1.323e-05  -3.294e-04   0.000e+00
           -   1.000e+00   1.500e+01  -1.668e+01   0.000e+00   0.000e+00   1.717e-03   1.005e-01  -1.687e-04   0.000e+00
           -   2.000e+00   8.000e+00   9.171e-01   5.134e-01   0.000e+00   7.979e-05   7.658e-03   1.789e-02   0.000e+00
           -   3.000e+00   6.000e+00   2.156e-01   1.462e-01   0.000e+00   2.739e-06   2.149e-02   9.881e-03   0.000e+00
           -   4.000e+00   6.000e+00   4.833e-02   0.000e+00   0.000e+00   2.389e-06   1.413e-02   6.459e-03   0.000e+00
           -   5.000e+00   5.000e+00   1.329e-02   0.000e+00   0.000e+00   2.467e-07   2.229e-03   1.018e-03   0.000e+00
    2840.000   4.000e+01   4.000e+01  -1.589e+01   0.000e+00   0.000e+00   2.467e-07   1.278e-05  -3.192e-04   0.000e+00
           -   1.000e+00   1.400e+01  -1.588e+01   0.000e+00   0.000e+00   1.665e-03   1.004e-01  -1.617e-04   0.000e+00
           -   2.000e+00   8.000e+00   9.511e-01   4.494e-01   0.000e+00   7.546e-05   9.004e-03   2.319e-02   0.000e+00
           -   3.000e+00   5.000e+00   2.071e-01   1.560e-01   0.000e+00   2.138e-06   2.493e-02   5.324e-03   0.000e+00
           -   4.000e+00   8.000e+00   3.259e-02   0.000e+00   0.000e+00   6.351e-06   4.527e-04   5.861e-03   0.000e+00
           -   5.000e+00   6.000e+00   6.574e-03   0.000e+00   0.000e+00   6.785e-07   1.577e-03   9.542e-04   0.000e+00
    2880.000   4.000e+01   4.100e+01  -1.523e+01   0.000e+00   0.000e+00   6.785e-07   1.233e-05   1.048e-02   0.000e+00
           -   1.000e+00   1.400e+01  -1.518e+01   0.000e+00   0.000e+00   1.597e-03   1.004e-01  -1.556e-04   0.000e+00
           -   2.000e+00   8.000e+00   8.537e-01   5.080e-01   0.000e+00   7.310e-05   1.152e-02   1.176e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.715e-01   1.072e-01   0.000e+00   4.090e-06   3.570e-02   7.317e-03   0.000e+00
           -   4.000e+00   6.000e+00   4.149e-02   0.000e+00   0.000e+00   2.429e-06   7.133e-03   7.440e-03   0.000e+00
           -   5.000e+00   6.000e+00   1.459e-02   0.000e+00   0.000e+00   4.309e-07   1.702e-03   2.801e-03   0.000e+00
    2920.000   4.000e+01   4.000e+01  -1.460e+01   0.000e+00   0.000e+00   4.309e-07   1.170e-05   3.412e-02   0.000e+00
           -   1.000e+00   1.400e+01  -1.446e+01   0.000e+00   0.000e+00   1.540e-03   1.004e-01  -1.477e-04   0.000e+00
           -   2.000e+00   7.000e+00   1.038e+00   6.654e-01   0.000e+00   8.854e-05   7.635e-03   2.148e-02   0.000e+00
           -   3.000e+00   7.000e+00   9.385e-02   0.000e+00   0.000e+00   4.664e-06   2.589e-02   1.010e-02   0.000e+00
           -   4.000e+00   8.000e+00  -4.861e-02   0.000e+00   0.000e+00   4.513e-06   1.333e-02   3.388e-03   0.000e+00
           -   5.000e+00   9.000e+00  -1.200e-02   0.000e+00   0.000e+00   1.006e-06   4.597e-04   2.571e-03   0.000e+00
    2960.000   4.000e+01   4.500e+01  -1.392e+01   0.000e+00   0.000e+00   1.006e-06   1.118e-05   2.887e-02   0.000e+00
           -   1.000e+00   1.500e+01  -1.370e+01   0.000e+00   0.000e+00   1.435e-03   1.004e-01  -1.381e-04   0.000e+00
           -   2.000e+00   9.000e+00   1.318e+00   7.617e-01   0.000e+00   1.066e-04   5.134e-03   2.298e-02   0.000e+00
           -   3.000e+00   9.000e+00  -3.271e-02   0.000e+00   0.000e+00   9.047e-06   2.994e-02   1.081e-02   0.000e+00
           -   4.000e+00   1.000e+01  -7.753e-02   0.000e+00   0.000e+00   7.027e-06   5.557e-03   3.137e-03   0.000e+00
    3000.000   4.000e+01   4.300e+01  -1.328e+01   0.000e+00   0.000e+00   7.027e-06   1.035e-05   2.351e-02   0.000e+00
           -   1.000e+00   1.500e+01  -1.315e+01   0.000e+00   0.000e+00   1.358e-03   1.004e-01  -1.271e-04   0.000e+00
           -   2.000e+00   1.000e+01   1.043e+00   6.341e-01   0.000e+00   8.875e-05   4.497e-03   2.416e-02   0.000e+00
           -   3.000e+00   8.000e+00   7.483e-02   6.159e-03   0.000e+00   5.762e-06   2.413e-02   1.058e-02   0.000e+00
           -   4.000e+00   8.000e+00  -5.690e-02   0.000e+00   0.000e+00   5.496e-06   1.107e-02   3.079e-03   0.000e+00
           -   5.000e+00   6.000e+00  -1.337e-03   0.000e+00   0.000e+00   3.085e-06   5.315e-04   5.908e-04   0.000e+00
    3040.000   4.000e+01   4.700e+01  -1.233e+01   0.000e+00   0.000e+00   3.085e-06   9.724e-06   1.848e-02   0.000e+00
           -   1.000e+00   1.500e+01  -1.250e+01   0.000e+00   0.000e+00   1.260e-03   1.003e-01  -1.219e-04   0.000e+00
           -   2.000e+00   9.000e+00   7.479e-01   5.910e-01   0.000e+00   6.426e-05   3.822e-03   2.596e-02   0.000e+00
           -   3.000e+00   8.000e+00   4.628e-02   0.000e+00   0.000e+00   8.220e-06   3.164e-02   1.034e-02   0.000e+00
           -   4.000e+00   9.000e+00  -6.061e-02   0.000e+00   0.000e+00   5.359e-06   8.127e-03   2.226e-03   0.000e+00
    3080.000   4.000e+01   4.100e+01  -1.201e+01   0.000e+00   0.000e+00   5.359e-06   9.315e-06   1.364e-02   0.000e+00
           -   1.000e+00   1.500e+01  -1.203e+01   0.000e+00   0.000e+00   1.227e-03   1.003e-01  -1.188e-04   0.000e+00
           -   2.000e+00   9.000e+00   6.195e-01   5.145e-01   0.000e+00   5.366e-05   6.236e-03   2.157e-02   0.000e+00
           -   3.000e+00   7.000e+00   3.858e-02   0.000e+00   0.000e+00   3.961e-06   2.577e-02   1.130e-02   0.000e+00
           -   4.000e+00   9.000e+00  -7.020e-02   0.000e+00   0.000e+00   5.564e-06   7.181e-03   3.050e-03   0.000e+00
    3120.000   4.000e+01   4.000e+01  -1.174e+01   0.000e+00   0.000e+00   5.564e-06   9.015e-06   1.319e-02   0.000e+00
           -   1.000e+00   1.500e+01  -1.170e+01   0.000e+00   0.000e+00   1.208e-03   1.003e-01  -1.175e-04   0.000e+00
           -   2.000e+00   8.000e+00   5.226e-01   3.961e-01   0.000e+00   4.483e-05   9.688e-03   2.436e-02   0.000e+00
           -   3.000e+00   6.000e+00   8.695e-02   2.760e-02   0.000e+00   9.003e-07   2.768e-02   1.072e-02   0.000e+00
           -   4.000e+00   9.000e+00  -5.690e-02   0.000e+00   0.000e+00   5.477e-06   6.166e-03   3.455e-03   0.000e+00
    3160.000   4.000e+01   3.800e+01  -1.144e+01   0.000e+00   0.000e+00   5.477e-06  -8.178e-05   2.435e-02   0.000e+00
           -   1.000e+00   1.600e+01  -1.141e+01   0.000e+00   0.000e+00   1.186e-03   1.003e-01  -1.184e-04   0.000e+00
           -   2.000e+00   7.000e+00   4.715e-01   3.892e-01   0.000e+00   3.852e-05   1.138e-02   2.601e-02   0.000e+00
           -   3.000e+00   6.000e+00   9.327e-02   0.000e+00   0.000e+00   1.822e-06   2.312e-02   9.238e-03   0.000e+00
           -   4.000e+00   9.000e+00  -4.843e-02   0.000e+00   0.000e+00   6.470e-06   6.232e-03   2.737e-03   0.000e+00
    3200.000   4.000e+01   3.800e+01  -1.117e+01   0.000e+00   0.000e+00   6.470e-06  -1.653e-05   3.072e-02   0.000e+00
           -   1.000e+00   1.600e+01  -1.119e+01   0.000e+00   0.000e+00   1.175e-03   1.003e-01  -1.167e-04   0.000e+00
           -   2.000e+00   7.000e+00   3.920e-01   2.683e-01   0.000e+00   2.541e-05   1.234e-02   2.640e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.051e-01   1.668e-02   0.000e+00   3.367e-06   2.795e-02   6.931e-03   0.000e+00
           -   4.000e+00   8.000e+00   2.873e-02   0.000e+00   0.000e+00   1.505e-06   9.768e-03   3.025e-03   0.000e+00
    3240.000   4.000e+01   3.700e+01  -1.096e+01   0.000e+00   0.000e+00   1.505e-06  -1.642e-05   3.374e-02   0.000e+00
           -   1.000e+00   1.600e+01  -1.108e+01   0.000e+00   0.000e+00   1.176e-03   1.008e-01  -1.181e-04   0.000e+00
           -   2.000e+00   9.000e+00   6.016e-01   2.233e-01   0.000e+00   2.223e-05   9.331e-03   2.646e-02   0.000e+00
           -   3.000e+00   7.000e+00   1.550e-01   7.034e-02   0.000e+00   5.774e-06   3.549e-02   1.077e-02   0.000e+00
           -   4.000e+00   7.000e+00   1.929e-02   0.000e+00   0.000e+00   1.378e-06   9.723e-03   4.476e-03   0.000e+00
    3280.000   4.000e+01   3.900e+01  -1.080e+01   0.000e+00   0.000e+00   1.378e-06  -1.639e-05   3.474e-02   0.000e+00
           -   1.000e+00   1.600e+01  -1.087e+01   0.000e+00   0.000e+00   1.237e-03   1.015e-01  -5.363e-04   0.000e+00
           -   2.000e+00   9.000e+00   3.752e-01   1.705e-01   0.000e+00   1.752e-05   1.143e-02   2.030e-02   0.000e+00
           -   3.000e+00   7.000e+00   1.807e-01   6.843e-02   0.000e+00   6.308e-06   3.908e-02   7.321e-03   0.000e+00
